ins_id,date,close
IF2006,2020-06-16,4000.976233345337
IF2006,2020-06-17,4005.9937539834286
IF2007,2020-06-18,4041.3443939393937
IF2007,2020-06-19,4048.8002707825617
IF2007,2020-06-22,4051.6281076801274
IF2007,2020-06-23,4074.014054054054
IF2007,2020-06-24,4105.722170252572
IF2007,2020-06-29,4075.2255737704913
IF2007,2020-06-30,4121.781780538302
IF2007,2020-07-01,4219.153705397987
IF2007,2020-07-02,4323.202508960573
IF2007,2020-07-03,4408.492088607594
IF2007,2020-07-06,4737.084261931188
IF2007,2020-07-07,4711.226752811677
IF2007,2020-07-08,4758.291507692307
IF2007,2020-07-09,4830.989098928797
IF2007,2020-07-10,4752.255324760962
IF2007,2020-07-13,4836.232926447575
IF2007,2020-07-14,4793.571485943775
IF2007,2020-07-15,4740.52951375801
IF2008,2020-07-16,4497.53312
IF2008,2020-07-17,4526.530831099196
IF2008,2020-07-20,4643.122218575649
IF2008,2020-07-21,4657.389034564959
IF2008,2020-07-22,4679.897731364782
IF2008,2020-07-23,4687.718395680678
IF2008,2020-07-24,4468.645047840703
IF2008,2020-07-27,4497.694730035564
IF2008,2020-07-28,4528.314397140071
IF2008,2020-07-29,4671.032800798802
IF2008,2020-07-30,4639.34824917066
IF2008,2020-07-31,4660.449236234458
IF2008,2020-08-03,4739.459159159159
IF2008,2020-08-04,4756.2636577708
IF2008,2020-08-05,4742.9531366846695
IF2008,2020-08-06,4728.743923076923
IF2008,2020-08-07,4680.857653457653
IF2008,2020-08-10,4698.273973607038
IF2008,2020-08-11,4651.227441581786
IF2008,2020-08-12,4624.9642117054045
IF2008,2020-08-13,4610.316957104557
IF2008,2020-08-14,4710.465440747227
IF2008,2020-08-17,4812.309522072237
IF2008,2020-08-18,4806.117216411906
IF2008,2020-08-19,4730.419057702488
IF2009,2020-08-20,4678.611347517731
IF2009,2020-08-21,4691.720470183486
IF2009,2020-08-24,4712.297321739131
IF2009,2020-08-25,4731.359802631579
IF2009,2020-08-26,4675.565250965251
IF2009,2020-08-27,4710.577063989962
IF2009,2020-08-28,4838.446272028919
IF2009,2020-08-31,4783.079136967829
IF2009,2020-09-01,4826.490081743869
IF2009,2020-09-02,4806.75367965368
IF2009,2020-09-03,4794.488465909091
IF2009,2020-09-04,4752.347715355805
IF2009,2020-09-07,4644.904577869796
IF2009,2020-09-08,4679.949419767907
IF2009,2020-09-09,4576.811531659002
IF2009,2020-09-10,4576.018689581095
IF2009,2020-09-11,4610.7067214558265
IF2009,2020-09-14,4641.842257306013
IF2009,2020-09-15,4675.615212527964
IF2009,2020-09-16,4650.248441926346
IF2009,2020-09-17,4626.828571428571
IF2010,2020-09-18,4706.35843373494
IF2010,2020-09-21,4675.183480825959
IF2010,2020-09-22,4613.038402818555
IF2010,2020-09-23,4622.057418397626
IF2010,2020-09-24,4547.555140821174
IF2010,2020-09-25,4564.487648351648
IF2010,2020-09-28,4577.492998678997
IF2010,2020-09-29,4588.419870759289
IF2010,2020-09-30,4556.586224489795
IF2010,2020-10-09,4660.435394629781
IF2010,2020-10-13,4834.086836027714
IF2010,2020-10-14,4810.578397839784
IF2010,2020-10-15,4803.374209650583
IF2011,2020-10-16,4787.526752221125
IF2011,2020-10-19,4730.982517743743
IF2011,2020-10-20,4762.349497954629
IF2011,2020-10-21,4769.104560810811
IF2011,2020-10-22,4751.18329113924
IF2011,2020-10-23,4713.67374112876
IF2011,2020-10-26,4670.344809228039
IF2011,2020-10-27,4679.327406199021
IF2011,2020-10-28,4724.814063556458
IF2011,2020-10-29,4769.990680434207
IF2011,2020-10-30,4682.526853582554
IF2011,2020-11-02,4709.10991902834
IF2011,2020-11-03,4761.251133272893
IF2011,2020-11-04,4797.578668002003
IF2011,2020-11-05,4874.192336589031
IF2011,2020-11-06,4876.174899082569
IF2011,2020-11-09,4973.574366729678
IF2011,2020-11-10,4948.698681218736
IF2011,2020-11-11,4907.750268610898
IF2011,2020-11-12,4901.270757050966
IF2011,2020-11-13,4849.489190548014
IF2011,2020-11-16,4898.749227141734
IF2011,2020-11-17,4892.403785166241
IF2011,2020-11-18,4887.57227997228
IF2012,2020-11-19,4932.605175600739
IF2012,2020-11-20,4937.790989660266
IF2012,2020-11-23,4998.609257533396
IF2012,2020-11-24,4971.170867430442
IF2012,2020-11-25,4911.480045415839
IF2012,2020-11-26,4913.1420818145
IF2012,2020-11-27,4983.867231339333
IF2012,2020-11-30,4963.354232902033
IF2012,2020-12-01,5069.614031117398
IF2012,2020-12-02,5066.764585987261
IF2012,2020-12-03,5062.144538461539
IF2012,2020-12-04,5073.582260479042
IF2012,2020-12-07,5028.332715820674
IF2012,2020-12-08,5012.673032258064
IF2012,2020-12-09,4953.114640198512
IF2012,2020-12-10,4944.506963249516
IF2012,2020-12-11,4885.166422795533
IF2012,2020-12-14,4931.350310008857
IF2012,2020-12-15,4944.801452564685
IF2012,2020-12-16,4953.346989619377
IF2101,2020-12-17,5025.117140874393
IF2101,2020-12-18,4992.9060923554525
IF2101,2020-12-21,5041.117910447761
IF2101,2020-12-22,4964.882714874722
IF2101,2020-12-23,5004.637358560563
IF2101,2020-12-24,5000.090101187858
IF2101,2020-12-25,5045.604001311905
IF2101,2020-12-28,5065.472029934518
IF2101,2020-12-29,5051.173800738007
IF2101,2020-12-30,5113.284292821606
IF2101,2020-12-31,5219.5397251308905
IF2101,2021-01-04,5267.911236660389
IF2101,2021-01-05,5358.695923431407
IF2101,2021-01-06,5409.262242374279
IF2101,2021-01-07,5523.2194764987335
IF2101,2021-01-08,5502.85301673803
IF2101,2021-01-11,5440.4517766497465
IF2101,2021-01-12,5593.310455420142
IF2101,2021-01-13,5577.650891566265
IF2101,2021-01-14,5477.909476474486
IF2102,2021-01-15,5438.514138817481
IF2102,2021-01-18,5508.090805821796
IF2102,2021-01-19,5433.176987788331
IF2102,2021-01-20,5462.097542168675
IF2102,2021-01-21,5552.965054803352
IF2102,2021-01-22,5544.78757850663
IF2102,2021-01-25,5591.69787915166
IF2102,2021-01-26,5499.560603932585
IF2102,2021-01-27,5498.003289719626
IF2102,2021-01-28,5376.032987078794
IF2102,2021-01-29,5343.459702399028
IF2102,2021-02-01,5402.100042535091
IF2102,2021-02-02,5470.908194174757
IF2102,2021-02-03,5474.869139072848
IF2102,2021-02-04,5469.834619395204
IF2102,2021-02-05,5477.786834844304
IF2102,2021-02-08,5541.784963621665
IF2102,2021-02-09,5668.3867259918425
IF2102,2021-02-10,5802.056317280453
IF2103,2021-02-18,5751.156735751295
IF2103,2021-02-19,5746.781307230817
IF2103,2021-02-22,5582.892559458869
IF2103,2021-02-23,5563.88938486663
IF2103,2021-02-24,5423.2780745341615
IF2103,2021-02-25,5461.795213076474
IF2102,2021-02-26,5314.19829059829
IF2103,2021-03-02,5311.7262449528935
IF2103,2021-03-03,5412.618083670715
IF2103,2021-03-04,5265.090034533793
IF2103,2021-03-05,5255.565759732105
IF2103,2021-03-08,5055.775430157261
IF2103,2021-03-09,4963.273640385116
IF2103,2021-03-10,4989.337582417582
IF2103,2021-03-11,5110.084148077836
IF2103,2021-03-12,5119.273770957659
IF2103,2021-03-15,5028.928032281035
IF2103,2021-03-16,5054.637092731829
IF2103,2021-03-17,5078.321993410214
IF2103,2021-03-18,5129.766479820628
IF2104,2021-03-19,5005.533555926544
IF2104,2021-03-22,5002.418610199821
IF2104,2021-03-23,4976.629309855155
IF2104,2021-03-24,4917.744825845532
IF2104,2021-03-25,4916.938893159108
IF2104,2021-03-26,5016.102267573696
IF2104,2021-03-29,5014.448229740362
IF2104,2021-03-30,5052.907623888183
IF2104,2021-03-31,5015.2213114754095
IF2104,2021-04-01,5086.337835681999
IF2104,2021-04-02,5136.9394683026585
IF2104,2021-04-06,5103.875702247191
IF2104,2021-04-07,5072.068043602983
IF2104,2021-04-08,5088.285236022765
IF2104,2021-04-09,5024.069974337041
IF2104,2021-04-12,4954.059743463246
IF2104,2021-04-13,4947.697916666667
IF2104,2021-04-14,4976.58510368176
IF2104,2021-04-15,4950.798790810157
IF2105,2021-04-16,4963.759761549925
IF2105,2021-04-19,5069.344512644242
IF2105,2021-04-20,5067.802522522522
IF2105,2021-04-21,5070.6136230943885
IF2105,2021-04-22,5059.544955387783
IF2105,2021-04-23,5117.193701298701
IF2105,2021-04-26,5046.913096102639
IF2105,2021-04-27,5061.2609686609685
IF2105,2021-04-28,5101.902978941962
IF2105,2021-04-29,5157.64043348281
IF2105,2021-04-30,5112.2509530791785
IF2105,2021-05-06,5047.591838321026
IF2105,2021-05-07,4987.171713985278
IF2105,2021-05-10,4987.940802213002
IF2105,2021-05-11,5014.577313201704
IF2105,2021-05-12,5044.146381578948
IF2105,2021-05-13,4994.855705705706
IF2105,2021-05-14,5118.0608875739645
IF2105,2021-05-17,5185.391359492668
IF2105,2021-05-18,5188.063477771525
IF2105,2021-05-19,5173.15641025641
IF2106,2021-05-20,5183.598669623059
IF2106,2021-05-21,5108.078877400296
IF2106,2021-05-24,5132.921455223881
IF2106,2021-05-25,5314.640702524698
IF2106,2021-05-26,5315.954980694981
IF2106,2021-05-27,5333.421449275362
IF2106,2021-05-28,5312.929966534834
IF2106,2021-05-31,5321.9342754367935
IF2106,2021-06-01,5325.79575596817
IF2106,2021-06-02,5280.975086942776
IF2106,2021-06-03,5236.699245852187
IF2106,2021-06-04,5270.579604743083
IF2106,2021-06-07,5263.248489932886
IF2106,2021-06-08,5222.05304029304
IF2106,2021-06-09,5231.033475661828
IF2106,2021-06-10,5264.617015530047
IF2106,2021-06-11,5217.31762398431
IF2106,2021-06-15,5158.576761517616
IF2106,2021-06-16,5083.770544217687
IF2106,2021-06-17,5096.086607669617
IF2107,2021-06-18,5094.305743740795
IF2107,2021-06-21,5064.064625131996
IF2107,2021-06-22,5080.68845144357
IF2107,2021-06-23,5116.862701458173
IF2107,2021-06-24,5131.998535245652
IF2107,2021-06-25,5220.238320959452
IF2107,2021-06-28,5222.847850893876
IF2107,2021-06-29,5167.913934713935
IF2107,2021-06-30,5193.496601941748
IF2107,2021-07-01,5156.464119170984
IF2107,2021-07-02,5048.13442256043
IF2107,2021-07-05,5060.044534005037
IF2107,2021-07-06,5065.180209617756
IF2107,2021-07-07,5123.000717417297
IF2107,2021-07-08,5079.908669029971
IF2107,2021-07-09,5051.530836120402
IF2107,2021-07-12,5115.724059040591
IF2107,2021-07-13,5131.842620363062
IF2107,2021-07-14,5076.50847983454
IF2108,2021-07-15,5144.1348346235045
IF2108,2021-07-16,5074.774817391304
IF2108,2021-07-19,5095.71610650371
IF2108,2021-07-20,5087.793807829182
IF2108,2021-07-21,5120.172581276929
IF2108,2021-07-22,5126.92307073955
IF2108,2021-07-23,5075.841829025845
IF2108,2021-07-26,4895.287928274095
IF2108,2021-07-27,4726.805748373102
IF2108,2021-07-28,4739.1746371275785
IF2108,2021-07-29,4803.684687627603
IF2108,2021-07-30,4774.707469691044
IF2108,2021-08-02,4890.554660885723
IF2108,2021-08-03,4903.707965367966
IF2108,2021-08-04,4924.623562412342
IF2108,2021-08-05,4899.61342019544
IF2108,2021-08-06,4890.087159533074
IF2108,2021-08-09,4945.394534711964
IF2108,2021-08-10,5011.797518772446
IF2108,2021-08-11,4975.498777727478
IF2108,2021-08-12,4950.5386021014165
IF2108,2021-08-13,4932.710739614995
IF2108,2021-08-16,4934.172388955582
IF2108,2021-08-17,4830.272533136967
IF2108,2021-08-18,4880.69003021148
IF2109,2021-08-19,4852.942044257113
IF2109,2021-08-20,4721.277348066298
IF2109,2021-08-23,4790.881621435933
IF2109,2021-08-24,4852.300677392041
IF2109,2021-08-25,4850.192633928571
IF2109,2021-08-26,4775.068493150685
IF2109,2021-08-27,4797.328812166051
IF2109,2021-08-30,4775.259915060437
IF2109,2021-08-31,4772.814385556203
IF2109,2021-09-01,4855.776513026052
IF2109,2021-09-02,4856.720223820943
IF2109,2021-09-03,4835.871794871795
IF2109,2021-09-06,4914.63522833178
IF2109,2021-09-07,4984.507006071929
IF2109,2021-09-08,4959.495627757721
IF2109,2021-09-09,4957.960089186176
IF2109,2021-09-10,5016.119624470019
IF2109,2021-09-13,4984.171474617244
IF2109,2021-09-14,4919.321853832442
IF2109,2021-09-15,4868.860104399701
IF2110,2021-09-16,4814.521088435375
IF2110,2021-09-17,4847.474632352942
IF2110,2021-09-22,4812.202320185615
IF2110,2021-09-23,4839.731143114312
IF2110,2021-09-24,4856.6979835698285
IF2110,2021-09-27,4887.684315827081
IF2110,2021-09-28,4879.976105442177
IF2110,2021-09-29,4852.753678929767
IF2110,2021-09-30,4857.70159118727
IF2110,2021-10-08,4931.367156862745
IF2110,2021-10-11,4933.171518702118
IF2110,2021-10-12,4878.955159112826
IF2110,2021-10-13,4933.813344887349
IF2110,2021-10-14,4909.724087591241
IF2111,2021-10-15,4930.954042553191
IF2111,2021-10-18,4859.631972143084
IF2111,2021-10-19,4908.48821042743
IF2111,2021-10-20,4902.152258064516
IF2111,2021-10-21,4922.04896
IF2111,2021-10-22,4961.027268408551
IF2111,2021-10-25,4974.366929133858
IF2111,2021-10-26,4956.969953051644
IF2111,2021-10-27,4888.026501501501
IF2111,2021-10-28,4874.221288692356
IF2111,2021-10-29,4906.4702722323045
IF2111,2021-11-01,4892.487026406429
IF2111,2021-11-02,4837.591937700412
IF2111,2021-11-03,4818.146769740475
IF2111,2021-11-04,4863.882870981946
IF2111,2021-11-05,4853.229715762274
IF2111,2021-11-08,4845.470909090909
IF2111,2021-11-09,4840.450577019568
IF2111,2021-11-10,4808.879128856624
IF2111,2021-11-11,4896.262434554974
IF2111,2021-11-12,4893.777619047619
IF2111,2021-11-15,4891.459203036054
IF2111,2021-11-16,4886.058815612382
IF2111,2021-11-17,4880.854030769231
IF2112,2021-11-18,4835.568253968254
IF2112,2021-11-19,4892.959919839679
IF2112,2021-11-22,4906.586607142857
IF2112,2021-11-23,4907.5213849287165
IF2112,2021-11-24,4916.480947955391
IF2112,2021-11-25,4897.956174915906
IF2112,2021-11-26,4856.44207606973
IF2112,2021-11-29,4850.940563620838
IF2112,2021-11-30,4834.927225519287
IF2112,2021-12-01,4848.580388441497
IF2112,2021-12-02,4859.587991718427
IF2112,2021-12-03,4901.631849012091
IF2112,2021-12-06,4899.027044800658
IF2112,2021-12-07,4924.900497512438
IF2112,2021-12-08,5003.153485540335
IF2112,2021-12-09,5091.315508931103
IF2112,2021-12-10,5071.995509753404
IF2112,2021-12-13,5086.228429499427
IF2112,2021-12-14,5061.0883899233295
IF2112,2021-12-15,5009.906332703214
IF2112,2021-12-16,5033.266214177978
IF2201,2021-12-17,4964.724242424242
IF2201,2021-12-20,4902.391446540881
IF2201,2021-12-21,4924.97969151671
IF2201,2021-12-22,4921.456692913386
IF2201,2021-12-23,4960.432188999631
IF2201,2021-12-24,4935.709427609428
IF2201,2021-12-27,4943.875622208041
IF2201,2021-12-28,4977.197889350816
IF2201,2021-12-29,4904.271663053577
IF2201,2021-12-30,4940.381770560503
IF2201,2021-12-31,4944.994881340158
IF2201,2022-01-04,4924.866588373459
IF2201,2022-01-05,4876.598156234838
IF2201,2022-01-06,4819.971749460043
IF2201,2022-01-07,4828.511256651658
IF2201,2022-01-10,4845.268498527968
IF2201,2022-01-11,4801.344655493483
IF2201,2022-01-12,4853.375477916941
IF2201,2022-01-13,4769.863783426874
IF2201,2022-01-14,4725.191225296443
IF2201,2022-01-17,4764.891142998516
IF2201,2022-01-18,4812.475609756098
IF2201,2022-01-19,4784.707306273062
IF2202,2022-01-20,4822.025798525799
IF2202,2022-01-21,4801.462026515152
IF2202,2022-01-24,4801.616685979143
IF2202,2022-01-25,4691.290768735928
IF2202,2022-01-26,4717.905159420289
IF2202,2022-01-27,4633.830066518847
IF2202,2022-01-28,4541.722810275457
IF2202,2022-02-07,4626.578224974201
IF2202,2022-02-08,4606.901491146319
IF2202,2022-02-09,4647.615673289183
IF2202,2022-02-10,4635.441726618705
IF2202,2022-02-11,4599.728008998875
IF2202,2022-02-14,4551.187081339714
IF2202,2022-02-15,4592.269458403127
IF2202,2022-02-16,4612.667956656346
IF2203,2022-02-17,4624.8910505836575
IF2203,2022-02-18,4647.803276735181
IF2203,2022-02-21,4628.862212796042
IF2203,2022-02-22,4568.259217027747
IF2203,2022-02-23,4617.427661169415
IF2203,2022-02-24,4532.128309919115
IF2203,2022-02-25,4572.590292177191
IF2203,2022-02-28,4572.870382424736
IF2203,2022-03-01,4611.3349561053465
IF2203,2022-03-02,4576.498241308794
IF2203,2022-03-03,4546.484837705647
IF2203,2022-03-04,4500.257106491303
IF2203,2022-03-07,4340.469639584606
IF2203,2022-03-08,4236.477223140496
IF2203,2022-03-09,4197.942906815021
IF2203,2022-03-10,4267.133784860558
IF2203,2022-03-11,4304.751617647059
IF2203,2022-03-14,4168.529792615073
IF2203,2022-03-15,3951.3874108679615
IF2203,2022-03-16,4147.094836488813
IF2204,2022-03-17,4234.378611111111
IF2204,2022-03-22,4217.208864265928
IF2204,2022-03-23,4242.2872614292055
IF2204,2022-03-24,4222.544282425172
IF2204,2022-03-29,4115.962643678161
IF2204,2022-03-30,4250.196177944862
IF2204,2022-03-31,4218.93729917499
IF2204,2022-04-01,4265.366942771084
IF2204,2022-04-06,4242.077688299384
IF2204,2022-04-07,4195.218644067796
IF2204,2022-04-08,4229.459955752212
IF2204,2022-04-11,4105.175788751715
IF2204,2022-04-12,4176.673364126251
IF2204,2022-04-13,4147.58677074774
IF2205,2022-04-19,4133.49526982012
IF2205,2022-04-20,4060.116420845624
IF2205,2022-04-21,3997.818460664584
IF2205,2022-04-22,4011.224862888482
IF2205,2022-04-25,3806.357399408956
IF2205,2022-04-26,3782.981947261663
IF2205,2022-04-27,3881.908316699933
IF2205,2022-04-28,3912.098579321231
IF2205,2022-04-29,4013.111419190077
IF2205,2022-05-06,3881.5789315274646
IF2205,2022-05-09,3853.7281132861294
IF2205,2022-05-10,3911.1907172995775
IF2205,2022-05-11,3956.8393063583817
IF2205,2022-05-12,3944.0545849630594
IF2205,2022-05-13,3975.885251671946
IF2205,2022-05-16,3936.128309178744
IF2205,2022-05-17,3993.103787548977
IF2205,2022-05-18,3981.587066246057
IF2206,2022-05-19,3995.753798767967
IF2206,2022-05-20,4061.3898027314112
IF2206,2022-05-23,4016.605922746781
IF2206,2022-05-24,3940.797063369397
IF2206,2022-05-25,3958.766542499153
IF2206,2022-05-26,3969.674136715997
IF2206,2022-05-27,3982.2507236388697
IF2206,2022-05-30,4003.449735879723
IF2206,2022-05-31,4069.694678899082
IF2206,2022-06-01,4059.0409187579753
IF2206,2022-06-02,4072.182839313573
IF2206,2022-06-06,4143.142358909321
IF2206,2022-06-07,4154.482268226822
IF2206,2022-06-08,4201.134948096887
IF2206,2022-06-09,4167.813909056171
IF2206,2022-06-10,4234.790621761658
IF2206,2022-06-13,4180.289737470167
IF2206,2022-06-14,4226.954068396227
IF2206,2022-06-15,4275.991617845877
IF2206,2022-06-16,4248.994871794872
IF2207,2022-06-17,4299.185697538101
IF2207,2022-06-20,4284.527587663709
IF2207,2022-06-21,4288.323420074349
IF2207,2022-06-22,4231.469944044765
IF2207,2022-06-23,4315.512093182597
IF2207,2022-06-24,4362.7077042199
IF2207,2022-06-27,4409.564071370641
IF2207,2022-06-28,4463.089297439265
IF2207,2022-06-29,4409.306165494862
IF2207,2022-06-30,4461.230780091775
IF2207,2022-07-01,4442.430658105939
IF2207,2022-07-04,4468.262598144183
IF2207,2022-07-05,4459.543688409197
IF2207,2022-07-06,4403.7897950984325
IF2207,2022-07-07,4416.49072615923
IF2207,2022-07-13,4307.436211972522
IF2207,2022-07-14,4308.450750536097
IF2208,2022-07-21,4205.377377892031
IF2208,2022-07-22,4226.329545454545
IF2208,2022-07-25,4205.893034524531
IF2208,2022-07-26,4236.765212929708
IF2208,2022-07-27,4213.117603686635
IF2208,2022-07-28,4213.593867120954
IF2208,2022-07-29,4154.501854493581
IF2208,2022-08-01,4172.965037037037
IF2208,2022-08-02,4106.008232711306
IF2208,2022-08-03,4059.1370269215768
IF2208,2022-08-04,4092.642184964846
IF2208,2022-08-05,4154.940431148262
IF2208,2022-08-08,4142.936456211813
IF2208,2022-08-09,4148.223396226415
IF2208,2022-08-10,4104.493076923077
IF2208,2022-08-11,4194.725815217391
IF2208,2022-08-12,4195.319755351681
IF2208,2022-08-15,4184.153102625298
IF2208,2022-08-16,4173.181853281853
IF2208,2022-08-17,4214.485508291275
IF2209,2022-08-18,4178.512125162973
IF2209,2022-08-19,4140.463617171006
IF2209,2022-08-22,4169.568708609271
IF2209,2022-08-23,4152.593301013662
IF2209,2022-08-24,4076.876284829721
IF2209,2022-08-25,4113.773579545455
IF2209,2022-08-26,4108.788520534388
IF2209,2022-08-29,4084.904460431655
IF2209,2022-08-30,4074.2924306535024
IF2209,2022-08-31,4080.910674157303
IF2209,2022-09-01,4043.793634719711
IF2209,2022-09-02,4021.242575107296
IF2209,2022-09-05,4016.312055192448
IF2209,2022-09-06,4046.5239804241432
IF2209,2022-09-07,4055.5332982086406
IF2209,2022-09-08,4039.162625820569
IF2209,2022-09-09,4096.525879303961
IF2209,2022-09-13,4111.795016251354
IF2209,2022-09-14,4067.7679628554847
IF2209,2022-09-15,4029.28125
IF2210,2022-09-16,3956.014712643679
IF2210,2022-09-19,3927.8019964768055
IF2210,2022-09-20,3929.052414605418
IF2210,2022-09-21,3897.2079422382662
IF2210,2022-09-22,3870.876543209876
IF2210,2022-09-23,3863.564688279302
IF2210,2022-09-26,3840.876706392199
IF2210,2022-09-27,3891.882992125984
IF2210,2022-09-28,3835.39756097561
IF2210,2022-09-29,3836.826617179215
IF2210,2022-09-30,3808.981408920384
IF2210,2022-10-11,3728.014375
IF2210,2022-10-12,3782.9742857142855
IF2210,2022-10-13,3754.6536060279873
IF2210,2022-10-14,3841.5145016532815
IF2210,2022-10-17,3838.956803874092
IF2210,2022-10-18,3832.4187283236993
IF2210,2022-10-19,3774.466707242848
IF2211,2022-10-20,3758.3557980900414
IF2211,2022-10-21,3735.629537875179
IF2211,2022-10-24,3631.208679762448
IF2211,2022-10-25,3627.7596389426176
IF2211,2022-10-26,3655.384453781513
IF2211,2022-10-27,3634.103963239517
IF2211,2022-10-28,3546.843223443224
IF2211,2022-10-31,3506.7849353049905
IF2211,2022-11-01,3646.736277602524
IF2211,2022-11-02,3681.018650421743
IF2211,2022-11-03,3651.2635540069687
IF2211,2022-11-04,3780.917829457365
IF2211,2022-11-09,3715.7942688579856
IF2211,2022-11-10,3694.054133496632
IF2211,2022-11-11,3795.2927234927233
IF2211,2022-11-14,3794.380066079295
IF2211,2022-11-15,3867.024919441461
IF2211,2022-11-16,3839.201680672269
IF2212,2022-11-17,3818.444969378828
IF2212,2022-11-18,3812.402453385672
IF2212,2022-11-21,3779.8935422239206
IF2212,2022-11-22,3776.374573435932
IF2212,2022-11-23,3781.696907216495
IF2212,2022-11-24,3763.716101026046
IF2212,2022-11-25,3786.2333079847913
IF2212,2022-11-28,3738.792981159956
IF2212,2022-11-29,3855.579277759028
IF2212,2022-11-30,3857.948445110528
IF2212,2022-12-01,3905.380787037037
IF2212,2022-12-02,3883.570277529096
IF2212,2022-12-05,3948.007444333665
IF2212,2022-12-06,3969.3561134356114
IF2212,2022-12-07,3959.834971226206
IF2212,2022-12-08,3969.399684542587
IF2212,2022-12-09,3999.016424751719
IF2212,2022-12-12,3961.88784696174
IF2212,2022-12-13,3953.315570934256
IF2212,2022-12-14,3959.2755145493256
IF2212,2022-12-15,3951.32310101801
IF2301,2022-12-16,3938.83801369863
IF2301,2022-12-19,3912.41312200516
IF2301,2022-12-20,3851.004526275413
IF2301,2022-12-21,3846.360364741641
IF2301,2022-12-22,3854.6876674364894
IF2301,2022-12-23,3846.715822454308
IF2301,2022-12-26,3854.2908704883225
IF2301,2022-12-27,3899.388980432544
IF2301,2022-12-28,3885.579849624061
IF2301,2022-12-29,3868.978109452736
IF2301,2022-12-30,3882.1110247349834
IF2301,2023-01-03,3896.199291497976
IF2301,2023-01-04,3898.271680837149
IF2301,2023-01-05,3972.76295713724
IF2301,2023-01-06,3990.94837935174
IF2301,2023-01-09,4013.192375366569
IF2301,2023-01-10,4018.804067402673
IF2301,2023-01-11,4019.073227513228
IF2301,2023-01-12,4024.969713506139
IF2301,2023-01-13,4086.873225265512
IF2301,2023-01-16,4147.641390593048
IF2301,2023-01-17,4146.370050395969
IF2301,2023-01-18,4133.4272509960165
IF2301,2023-01-19,4159.931226765799
IF2302,2023-01-20,4180.133033707865
IF2302,2023-01-30,4207.858978409689
IF2302,2023-01-31,4171.972541567696
IF2302,2023-02-01,4197.990091463415
IF2302,2023-02-02,4185.596672403902
IF2302,2023-02-03,4142.165750736016
IF2302,2023-02-06,4084.9867261020304
IF2302,2023-02-07,4094.971753681392
IF2302,2023-02-08,4079.326737967914
IF2302,2023-02-09,4133.210745715609
IF2302,2023-02-10,4106.309309689677
IF2302,2023-02-13,4138.25559322034
IF2302,2023-02-14,4147.8425615763545
IF2302,2023-02-15,4121.445170660857
IF2303,2023-02-16,4093.88043694141
IF2303,2023-02-17,4038.269450414492
IF2303,2023-02-20,4142.542161692263
IF2303,2023-02-21,4150.573294908742
IF2303,2023-02-22,4108.805011820331
IF2303,2023-02-23,4108.581632653061
IF2303,2023-02-24,4064.775181040158
IF2303,2023-02-27,4052.224055829228
IF2303,2023-02-28,4082.932049036777
IF2303,2023-03-01,4133.861777959853
IF2303,2023-03-02,4128.273642384106
IF2303,2023-03-03,4133.730870712401
IF2303,2023-03-06,4104.815448161916
IF2303,2023-03-07,4047.994744420447
IF2303,2023-03-08,4034.090429042904
IF2303,2023-03-09,4021.612693333333
IF2303,2023-03-10,3965.15625
IF2303,2023-03-13,4009.045865302643
IF2303,2023-03-14,3986.3056641604007
IF2303,2023-03-15,3986.050159308148
IF2303,2023-03-16,3938.4290740740735
IF2304,2023-03-17,3974.46402640264
IF2304,2023-03-20,3944.32541118421
IF2304,2023-03-21,3986.4973293768544
IF2304,2023-03-22,4002.226263627354
IF2304,2023-03-23,4042.722645290581
IF2304,2023-03-24,4039.1367795059473
IF2304,2023-03-27,4018.482491582492
IF2304,2023-03-28,4010.213975011569
IF2304,2023-03-29,4010.588442437924
IF2304,2023-03-30,4052.412339688042
IF2304,2023-03-31,4063.914556106354
IF2304,2023-04-03,4091.341120757695
IF2304,2023-04-04,4111.626718885987
IF2304,2023-04-10,4112.836717062635
IF2304,2023-04-11,4103.135721812435
IF2304,2023-04-12,4097.29691011236
IF2304,2023-04-13,4075.0935483870967
IF2304,2023-04-14,4093.990613333333
IF2304,2023-04-17,4153.410254403131
IF2304,2023-04-18,4162.613273001508
IF2304,2023-04-19,4129.284798099762
IF2304,2023-04-20,4109.662093227792
IF2305,2023-04-21,4055.6242424242414
IF2305,2023-04-24,3989.524565560821
IF2305,2023-04-25,3970.617798594848
IF2305,2023-04-26,3963.385772773797
IF2305,2023-04-27,3995.235838150289
IF2305,2023-04-28,4032.660921658986
IF2305,2023-05-04,4032.350322202695
IF2305,2023-05-05,4017.340136986301
IF2305,2023-05-08,4059.943225083987
IF2305,2023-05-09,4029.145692695214
IF2305,2023-05-10,3997.93872255489
IF2305,2023-05-11,3991.48876146789
IF2305,2023-05-12,3938.06905923345
IF2305,2023-05-15,4000.6912041884816
IF2305,2023-05-16,3985.21074829932
IF2305,2023-05-17,3962.0959349593495
IF2306,2023-05-18,3955.10296010296
IF2306,2023-05-19,3938.605659423952
IF2306,2023-05-22,3957.3
IF2306,2023-05-23,3898.8154102457306
IF2306,2023-05-24,3847.1104350902015
IF2306,2023-05-25,3835.588358862145
IF2306,2023-05-26,3838.338413685847
IF2306,2023-05-29,3825.605939675174
IF2306,2023-05-30,3824.6708133971297
IF2306,2023-05-31,3791.3058171745142
